id,keywords
436,"[{'id': 30, 'name': 'individual'}, {'id': 242, 'name': 'new york'}, {'id': 704, 'name': 'adolescence'}, {'id': 2148, 'name': 'colombia'}, {'id': 2149, 'name': 'drug traffic'}, {'id': 2150, 'name': 'cocaine'}, {'id': 2151, 'name': 'drug crime'}, {'id': 2173, 'name': 'illegal immigration'}, {'id': 2174, 'name': 'maquiladora'}, {'id': 3800, 'name': 'airplane'}, {'id': 3930, 'name': 'bravery'}, {'id': 10508, 'name': 'teacher'}, {'id': 13149, 'name': 'pregnancy'}, {'id': 155023, 'name': 'self esteem'}]"
10754,"[{'id': 378, 'name': 'prison'}, {'id': 1749, 'name': 'taxi driver'}, {'id': 6148, 'name': 'court'}, {'id': 9465, 'name': 'jurist'}, {'id': 9826, 'name': 'murder'}, {'id': 10909, 'name': 'lawyer'}, {'id': 212914, 'name': 'warsaw'}]"
11897,"[{'id': 1261, 'name': 'river'}, {'id': 3591, 'name': 'settler'}, {'id': 5867, 'name': 'caravan'}, {'id': 6917, 'name': 'epic'}, {'id': 9454, 'name': 'frontier'}, {'id': 9503, 'name': 'outlaw'}, {'id': 10322, 'name': 'native american'}, {'id': 12337, 'name': 'colonisation'}, {'id': 18035, 'name': 'family'}, {'id': 165870, 'name': 'riverboat'}]"
2502,"[{'id': 220, 'name': 'berlin'}, {'id': 782, 'name': 'assassin'}, {'id': 818, 'name': 'based on novel'}, {'id': 1453, 'name': 'amnesia'}, {'id': 1589, 'name': 'sniper'}, {'id': 2251, 'name': 'lie'}, {'id': 9663, 'name': 'sequel'}, {'id': 9937, 'name': 'suspense'}, {'id': 10562, 'name': 'on the run'}, {'id': 10950, 'name': 'shootout'}, {'id': 11134, 'name': 'espionage'}, {'id': 14819, 'name': 'violence'}, {'id': 14967, 'name': 'foot chase'}, {'id': 15483, 'name': 'car chase'}, {'id': 18067, 'name': 'exploding house'}, {'id': 18520, 'name': 'though guy'}, {'id': 18522, 'name': 'one against many'}, {'id': 33779, 'name': 'rail car'}, {'id': 164148, 'name': 'dark past'}, {'id': 186450, 'name': 'moscow'}, {'id': 188955, 'name': 'hand to hand combat'}]"
314,"[{'id': 418, 'name': 'white russian'}, {'id': 572, 'name': 'sex'}, {'id': 849, 'name': 'dc comics'}, {'id': 3258, 'name': 'beauty'}, {'id': 4411, 'name': 'sexism'}, {'id': 6496, 'name': 'basketball'}, {'id': 10843, 'name': 'superheroine'}, {'id': 11322, 'name': 'female protagonist'}, {'id': 11738, 'name': 'evil corporation'}, {'id': 18933, 'name': 'catwoman'}, {'id': 180734, 'name': 'masked superhero'}, {'id': 236969, 'name': 'cat lady'}]"
15244,"[{'id': 378, 'name': 'prison'}, {'id': 2652, 'name': 'nazis'}, {'id': 6399, 'name': 'rope'}, {'id': 10685, 'name': 'escape'}, {'id': 11001, 'name': 'religion'}, {'id': 12414, 'name': 'escaped convict'}, {'id': 13007, 'name': 'spoon'}, {'id': 13008, 'name': 'train'}]"
1040,"[{'id': 393, 'name': 'civil war'}, {'id': 629, 'name': 'sicily'}, {'id': 1499, 'name': 'pastor'}, {'id': 1610, 'name': 'country estate'}, {'id': 2471, 'name': 'monarchy'}, {'id': 2692, 'name': 'arranged marriage'}, {'id': 3720, 'name': 'power'}, {'id': 3734, 'name': 'ambition'}, {'id': 3776, 'name': 'officer'}, {'id': 3997, 'name': 'power takeover'}, {'id': 4052, 'name': 'political instability'}, {'id': 4645, 'name': 'palermo'}, {'id': 4647, 'name': 'bourbon'}, {'id': 4648, 'name': 'naples'}, {'id': 4649, 'name': 'opportunist'}, {'id': 4812, 'name': 'plan'}, {'id': 6049, 'name': 'praise'}, {'id': 6091, 'name': 'war'}, {'id': 163048, 'name': 'decadence'}]"
31522,"[{'id': 10183, 'name': 'independent film'}]"
42801,"[{'id': 549, 'name': 'prostitute'}, {'id': 924, 'name': 'italian'}, {'id': 10183, 'name': 'independent film'}]"
18671,"[{'id': 1419, 'name': 'gun'}, {'id': 155436, 'name': 'classic noir'}, {'id': 187554, 'name': 'person running amok'}, {'id': 195402, 'name': 'film noir'}]"
13580,"[{'id': 295, 'name': 'library'}, {'id': 470, 'name': 'spy'}, {'id': 2106, 'name': 'cold war'}, {'id': 2109, 'name': 'communist'}, {'id': 2113, 'name': 'iron curtain'}, {'id': 5627, 'name': 'cynicism'}, {'id': 7950, 'name': 'grocer'}, {'id': 8778, 'name': 'atheist'}, {'id': 9193, 'name': 'whiskey'}, {'id': 10859, 'name': 'tribunal'}, {'id': 14720, 'name': 'love affair'}, {'id': 33456, 'name': 'double cross'}, {'id': 33457, 'name': 'alcoholic'}, {'id': 33458, 'name': 'gay man'}, {'id': 33459, 'name': 'filing'}, {'id': 33460, 'name': 'credit'}]"
14462,"[{'id': 2944, 'name': 'senator'}, {'id': 2952, 'name': 'gulf war'}, {'id': 4707, 'name': 'canoe'}, {'id': 8651, 'name': 'kuwait'}, {'id': 10410, 'name': 'conspiracy'}, {'id': 33482, 'name': 'war hero'}, {'id': 33483, 'name': 'u.s. congress'}, {'id': 46955, 'name': 'implant'}]"
14623,"[{'id': 3271, 'name': 'secret organization'}, {'id': 10988, 'name': 'based on tv series'}, {'id': 12393, 'name': 'golden gate bridge'}, {'id': 33725, 'name': 'locker'}, {'id': 176253, 'name': 'oil rig\xa0'}, {'id': 188178, 'name': 'teenage hero'}, {'id': 188179, 'name': 'soaked clothes'}, {'id': 207560, 'name': 'thunderbirds'}]"
6947,"[{'id': 1328, 'name': 'secret'}, {'id': 5774, 'name': 'forest'}, {'id': 11004, 'name': 'rural setting'}, {'id': 164092, 'name': 'blindness'}, {'id': 164663, 'name': 'courtship'}, {'id': 170179, 'name': 'mentally handicapped man'}, {'id': 206706, 'name': 'human nature'}, {'id': 220979, 'name': 'aura'}, {'id': 233027, 'name': 'romantic'}, {'id': 233324, 'name': 'village council'}]"
401,"[{'id': 586, 'name': 'new jersey'}, {'id': 856, 'name': 'paraplegic'}, {'id': 936, 'name': 'loss of mother'}, {'id': 996, 'name': 'expensive restaurant'}, {'id': 1740, 'name': 'pop culture'}, {'id': 1941, 'name': 'ecstasy'}, {'id': 1942, 'name': 'strangeness'}, {'id': 1944, 'name': 'epilepsy'}, {'id': 1945, 'name': 'lethargy'}, {'id': 1947, 'name': 'answering machine'}, {'id': 2467, 'name': 'difficult childhood'}, {'id': 6059, 'name': 'unsociability'}, {'id': 9457, 'name': 'single'}, {'id': 10776, 'name': 'marijuana'}, {'id': 12670, 'name': 'los angeles'}, {'id': 15106, 'name': 'psychiatrist'}, {'id': 158741, 'name': 'grave digger'}]"
1538,"[{'id': 387, 'name': 'california'}, {'id': 444, 'name': 'taxi'}, {'id': 782, 'name': 'assassin'}, {'id': 1562, 'name': 'hostage'}, {'id': 1749, 'name': 'taxi driver'}, {'id': 1812, 'name': 'fbi'}, {'id': 2708, 'name': 'hitman'}, {'id': 6149, 'name': 'police'}, {'id': 12670, 'name': 'los angeles'}, {'id': 13112, 'name': 'murderer'}, {'id': 14536, 'name': 'crime'}, {'id': 15009, 'name': 'criminal'}, {'id': 163656, 'name': 'gun violence'}]"
14846,"[{'id': 4812, 'name': 'plan'}]"
2577,"[{'id': 2350, 'name': 'seattle'}, {'id': 2682, 'name': 'shanghai'}, {'id': 2964, 'name': 'future'}, {'id': 3973, 'name': 'insurance salesman'}, {'id': 4565, 'name': 'dystopia'}]"
11282,"[{'id': 380, 'name': 'brother brother relationship'}, {'id': 587, 'name': 'amsterdam'}, {'id': 1820, 'name': 'trip'}, {'id': 7312, 'name': 'road trip'}, {'id': 8224, 'name': 'cannabis'}, {'id': 10776, 'name': 'marijuana'}, {'id': 11148, 'name': 'police chase'}, {'id': 11492, 'name': 'smoking marijuana'}, {'id': 15214, 'name': 'buddy'}, {'id': 54169, 'name': 'stoner'}, {'id': 157748, 'name': 'fast food'}, {'id': 162914, 'name': 'one night'}, {'id': 167541, 'name': 'buddy comedy'}, {'id': 167631, 'name': 'munchies'}, {'id': 167642, 'name': 'crop circle'}, {'id': 167656, 'name': 'rich parents'}, {'id': 167663, 'name': 'car siren'}, {'id': 167664, 'name': 'blood spurting'}]"
11130,"[{'id': 2505, 'name': 'coronation'}, {'id': 4263, 'name': 'duty'}, {'id': 6038, 'name': 'marriage'}, {'id': 13072, 'name': 'falling in love'}]"
395,"[{'id': 83, 'name': 'saving the world'}, {'id': 1297, 'name': 'predator'}, {'id': 1378, 'name': 'laserpointer'}, {'id': 1826, 'name': 'space marine'}, {'id': 1949, 'name': 'pyramid'}, {'id': 6049, 'name': 'praise'}, {'id': 9951, 'name': 'alien'}, {'id': 226177, 'name': 'xenomorph'}]"
11052,"[{'id': 1299, 'name': 'monster'}, {'id': 1317, 'name': 'card game'}, {'id': 1721, 'name': 'fight'}, {'id': 6778, 'name': 'world supremacy'}, {'id': 12965, 'name': 'duel'}]"
10762,"[{'id': 4959, 'name': 'death of a friend'}, {'id': 6956, 'name': 'treasure hunt'}]"
11026,"[{'id': 1328, 'name': 'secret'}, {'id': 1523, 'name': 'obsession'}, {'id': 2626, 'name': 'exorcism'}, {'id': 9714, 'name': 'remake'}, {'id': 10093, 'name': 'priest'}, {'id': 10842, 'name': 'good vs evil'}, {'id': 11083, 'name': 'paganism'}, {'id': 14999, 'name': 'devil'}, {'id': 41586, 'name': 'archaeologist'}, {'id': 161261, 'name': 'demonic possession'}, {'id': 161935, 'name': 'relic'}, {'id': 179567, 'name': 'crisis of faith'}, {'id': 179568, 'name': 'archaeological dig'}]"
11237,"[{'id': 1585, 'name': 'snake'}, {'id': 1963, 'name': 'expedition'}, {'id': 2052, 'name': 'traitor'}, {'id': 3664, 'name': 'research'}, {'id': 6722, 'name': 'orchid'}, {'id': 10787, 'name': 'jungle'}, {'id': 223059, 'name': 'animal horror'}]"
8080,"[{'id': 10714, 'name': 'serial killer'}]"
11632,"[{'id': 212, 'name': 'london england'}, {'id': 4107, 'name': 'british empire'}, {'id': 4320, 'name': 'lover'}, {'id': 5212, 'name': 'advancement'}, {'id': 155697, 'name': 'aristocrat'}, {'id': 187056, 'name': 'woman director'}]"
15644,"[{'id': 10183, 'name': 'independent film'}]"
11208,"[{'id': 2038, 'name': ""love of one's life""}, {'id': 4908, 'name': 'leave'}, {'id': 11200, 'name': 'look-alike'}, {'id': 34038, 'name': 'intrigue'}]"
16153,"[{'id': 828, 'name': 'waitress'}, {'id': 4129, 'name': 'widow'}]"
13559,"[{'id': 9699, 'name': 'crushed'}, {'id': 9700, 'name': 'living machine'}]"
12548,"[{'id': 2336, 'name': 'ladykiller'}, {'id': 6054, 'name': 'friendship'}, {'id': 13149, 'name': 'pregnancy'}]"
24924,"[{'id': 3335, 'name': 'halloween'}, {'id': 9712, 'name': 'possession'}, {'id': 15001, 'name': 'demon'}, {'id': 33648, 'name': 'celebration'}]"
17994,"[{'id': 3598, 'name': 'ax'}, {'id': 9712, 'name': 'possession'}, {'id': 9815, 'name': 'psychic power'}, {'id': 10111, 'name': 'ouija'}, {'id': 10112, 'name': 'ouija board'}, {'id': 10114, 'name': 'evil spirit'}]"
9759,"[{'id': 974, 'name': 'bank'}, {'id': 1880, 'name': 'mobile phone'}, {'id': 6103, 'name': 'telephone'}, {'id': 6110, 'name': 'weapon'}, {'id': 6149, 'name': 'police'}, {'id': 179431, 'name': 'duringcreditsstinger'}]"
1577,"[{'id': 779, 'name': 'martial arts'}, {'id': 1852, 'name': 'mutant'}, {'id': 4565, 'name': 'dystopia'}, {'id': 10084, 'name': 'rescue'}, {'id': 10410, 'name': 'conspiracy'}, {'id': 11738, 'name': 'evil corporation'}, {'id': 12377, 'name': 'zombie'}, {'id': 41645, 'name': 'based on video game'}]"
16232,"[{'id': 1480, 'name': 'baseball'}, {'id': 6075, 'name': 'sport'}]"
5137,"[{'id': 212, 'name': 'london england'}, {'id': 486, 'name': 'himalaya'}, {'id': 736, 'name': 'journalist'}, {'id': 1373, 'name': 'killer robot'}, {'id': 4850, 'name': 'computer war'}, {'id': 14544, 'name': 'robot'}]"
11823,"[{'id': 1488, 'name': 'tennis'}, {'id': 1605, 'name': 'new love'}, {'id': 2848, 'name': 'tennis player'}, {'id': 5657, 'name': 'australia'}, {'id': 9415, 'name': 'wimbledon'}]"
13969,"[{'id': 840, 'name': 'usa president'}, {'id': 1568, 'name': 'undercover'}, {'id': 3616, 'name': 'college'}, {'id': 5600, 'name': 'daughter'}, {'id': 9799, 'name': 'romantic comedy'}, {'id': 11033, 'name': 'first lady'}, {'id': 170682, 'name': 'lying'}, {'id': 206298, 'name': 'young adult'}, {'id': 208633, 'name': 'secret service agent'}, {'id': 218182, 'name': 'overprotective father'}]"
10145,"[{'id': 697, 'name': 'loss of son'}, {'id': 2669, 'name': 'motel'}, {'id': 3800, 'name': 'airplane'}, {'id': 6262, 'name': 'delusion'}, {'id': 9872, 'name': 'grief'}, {'id': 10937, 'name': 'memory'}, {'id': 11113, 'name': 'shot in the back'}, {'id': 11518, 'name': 'sexual tension'}, {'id': 12617, 'name': 'airplane crash'}, {'id': 14784, 'name': 'medication'}, {'id': 15106, 'name': 'psychiatrist'}, {'id': 15261, 'name': 'erased memory'}]"
13702,"[{'id': 255, 'name': 'male nudity'}, {'id': 293, 'name': 'female nudity'}, {'id': 733, 'name': 'dancer'}, {'id': 1817, 'name': 'orgy'}, {'id': 2426, 'name': 'group sex'}, {'id': 4378, 'name': 'striptease'}, {'id': 5906, 'name': 'sex addiction'}, {'id': 7017, 'name': 'sexappeal'}, {'id': 9834, 'name': 'pole dancer'}, {'id': 9835, 'name': 'sexual fantasy'}, {'id': 9838, 'name': 'nymphomaniac'}]"
1653,"[{'id': 983, 'name': 'brazilian'}, {'id': 2020, 'name': 'revolution'}, {'id': 2109, 'name': 'communist'}, {'id': 5504, 'name': 'asthma'}, {'id': 5967, 'name': 'peru'}, {'id': 6460, 'name': 'chile'}, {'id': 7937, 'name': 'cuban revolution'}, {'id': 8658, 'name': 'che guevara'}, {'id': 10596, 'name': 'argentina'}, {'id': 14735, 'name': 'motorcycle'}, {'id': 158525, 'name': 'guajira peninsula'}, {'id': 158527, 'name': 'leper colony'}, {'id': 158529, 'name': 'biochemist'}]"
747,"[{'id': 639, 'name': 'record collection'}, {'id': 2382, 'name': 'flower'}, {'id': 2836, 'name': 'cheese'}, {'id': 5319, 'name': 'pub'}, {'id': 6581, 'name': 'surrey'}, {'id': 9799, 'name': 'romantic comedy'}, {'id': 12377, 'name': 'zombie'}, {'id': 14744, 'name': 'english'}, {'id': 18298, 'name': 'tv show in film'}, {'id': 33615, 'name': 'cricket bat'}, {'id': 33616, 'name': 'broken bottle'}, {'id': 50009, 'name': 'survival horror'}, {'id': 155479, 'name': 'british pub'}, {'id': 191076, 'name': 'english pub'}, {'id': 233944, 'name': ""you've got red on you""}]"
4176,"[{'id': 703, 'name': 'detective'}, {'id': 1522, 'name': 'repayment'}, {'id': 3279, 'name': 'orient express'}, {'id': 5340, 'name': 'investigation'}, {'id': 5552, 'name': 'train ride'}, {'id': 207046, 'name': 'murder mystery'}]"
11177,"[{'id': 8379, 'name': 'deformation'}, {'id': 8900, 'name': 'rocker'}, {'id': 13072, 'name': 'falling in love'}, {'id': 158558, 'name': 'disabled'}]"
26690,"[{'id': 703, 'name': 'detective'}, {'id': 848, 'name': 'double life'}, {'id': 1680, 'name': 'boston'}, {'id': 5579, 'name': 'strangle'}, {'id': 11260, 'name': 'serial murder'}]"
10905,"[{'id': 591, 'name': 'cia'}, {'id': 1568, 'name': 'undercover'}, {'id': 4721, 'name': 'violin'}, {'id': 9016, 'name': 'femme fatale'}, {'id': 33705, 'name': 'agent'}]"
18196,"[{'id': 2908, 'name': 'secret society'}, {'id': 6154, 'name': 'hell'}, {'id': 10135, 'name': 'hellgate'}, {'id': 14818, 'name': 'model'}, {'id': 15001, 'name': 'demon'}, {'id': 41523, 'name': 'brooklyn new york city'}]"
12707,"[{'id': 3799, 'name': 'ship'}, {'id': 4676, 'name': 'whale'}, {'id': 5359, 'name': 'marine biologist'}, {'id': 6178, 'name': 'newfoundland'}, {'id': 155529, 'name': 'killer whale'}]"
1492,"[{'id': 1551, 'name': 'indigenous'}, {'id': 6195, 'name': 'discovery of america'}, {'id': 6453, 'name': 'the new world'}, {'id': 189558, 'name': 'christopher columbus'}, {'id': 213097, 'name': '15th century'}]"
8689,"[{'id': 255, 'name': 'male nudity'}, {'id': 293, 'name': 'female nudity'}, {'id': 6935, 'name': 'erection'}, {'id': 8075, 'name': 'filmteam'}, {'id': 8087, 'name': 'horror'}, {'id': 10148, 'name': 'tribe'}, {'id': 10787, 'name': 'jungle'}, {'id': 13006, 'name': 'torture'}, {'id': 14895, 'name': 'cannibal'}, {'id': 18266, 'name': 'south america'}, {'id': 155678, 'name': 'penis'}, {'id': 158235, 'name': 'film crew'}, {'id': 163053, 'name': 'found footage'}, {'id': 166103, 'name': 'amazon rainforest'}, {'id': 184402, 'name': 'missing'}, {'id': 189921, 'name': 'video nasty'}, {'id': 208048, 'name': 'cannibalism'}, {'id': 210856, 'name': 'amazon tribe'}]"
10555,"[{'id': 1357, 'name': 'fish'}, {'id': 1701, 'name': 'hero'}, {'id': 3045, 'name': 'mission of murder'}, {'id': 4923, 'name': 'threat to death'}, {'id': 7879, 'name': 'secret love'}, {'id': 10336, 'name': 'animation'}, {'id': 15097, 'name': 'shark'}, {'id': 187056, 'name': 'woman director'}]"
11128,"[{'id': 168110, 'name': 'ledge'}, {'id': 168115, 'name': 'practical joke'}]"
1599,"[{'id': 572, 'name': 'sex'}, {'id': 703, 'name': 'detective'}, {'id': 931, 'name': 'jealousy'}, {'id': 3923, 'name': 'humor'}, {'id': 4108, 'name': 'protest'}, {'id': 4183, 'name': 'wife'}, {'id': 6562, 'name': 'celebrity'}, {'id': 9823, 'name': 'rivalry'}, {'id': 10183, 'name': 'independent film'}, {'id': 11001, 'name': 'religion'}, {'id': 15325, 'name': 'universe'}, {'id': 18047, 'name': 'anger'}, {'id': 18330, 'name': 'nature'}, {'id': 162271, 'name': 'husband'}, {'id': 181324, 'name': 'existentialism'}, {'id': 197526, 'name': 'enviroment'}, {'id': 202692, 'name': 'issues'}]"
14024,"[{'id': 6027, 'name': 'music'}, {'id': 7393, 'name': ""life's dream""}, {'id': 10228, 'name': 'aspiring singer'}, {'id': 10229, 'name': 'singer'}, {'id': 13130, 'name': 'teenager'}, {'id': 163764, 'name': 'death of brother'}, {'id': 172291, 'name': 'grieving'}, {'id': 207739, 'name': 'music school'}, {'id': 218182, 'name': 'overprotective father'}]"
11045,"[{'id': 1749, 'name': 'taxi driver'}, {'id': 2492, 'name': 'bank robber'}]"
14337,"[{'id': 1448, 'name': 'distrust'}, {'id': 2101, 'name': 'garage'}, {'id': 3394, 'name': 'identity crisis'}, {'id': 4379, 'name': 'time travel'}, {'id': 5455, 'name': 'time machine'}, {'id': 6009, 'name': 'mathematics'}, {'id': 10183, 'name': 'independent film'}, {'id': 14779, 'name': 'paradox'}, {'id': 162356, 'name': 'mechanical engineering'}]"
4380,"[{'id': 931, 'name': 'jealousy'}, {'id': 1157, 'name': 'wife husband relationship'}, {'id': 1342, 'name': 'dancing master'}]"
3989,"[{'id': 90, 'name': 'paris'}, {'id': 254, 'name': 'france'}, {'id': 487, 'name': 'cairo'}, {'id': 592, 'name': 'capitalism'}, {'id': 1014, 'name': 'loss of lover'}, {'id': 1160, 'name': 'egypt'}, {'id': 1242, 'name': 'war against terror'}, {'id': 1366, 'name': 'shotgun'}, {'id': 1627, 'name': 'patriotism'}, {'id': 2314, 'name': 'pentagon'}, {'id': 2355, 'name': 'american dream'}, {'id': 2535, 'name': 'destroy'}, {'id': 2580, 'name': 'shipwreck'}, {'id': 2966, 'name': 'louvre'}, {'id': 3263, 'name': 'american  way of life'}, {'id': 3837, 'name': 'failure'}, {'id': 4596, 'name': 'panama'}, {'id': 5373, 'name': 'damage'}, {'id': 6086, 'name': 'government'}, {'id': 164889, 'name': 'eiffel tower paris'}, {'id': 210610, 'name': 'world politics'}, {'id': 218032, 'name': 'mass destruction'}]"
11121,"[{'id': 570, 'name': 'rape'}, {'id': 818, 'name': 'based on novel'}, {'id': 4402, 'name': 'peasant'}, {'id': 4847, 'name': 'historian'}, {'id': 6038, 'name': 'marriage'}, {'id': 9673, 'name': 'love'}, {'id': 9748, 'name': 'revenge'}, {'id': 9826, 'name': 'murder'}, {'id': 10183, 'name': 'independent film'}, {'id': 12545, 'name': 'mansion'}, {'id': 14744, 'name': 'english'}, {'id': 18035, 'name': 'family'}, {'id': 154846, 'name': 'farmer'}, {'id': 157913, 'name': 'young'}, {'id': 177998, 'name': 'nobility'}, {'id': 201512, 'name': 'aristocratic'}, {'id': 201725, 'name': 'strong'}]"
3053,"[{'id': 1992, 'name': 'professor'}, {'id': 3133, 'name': 'vampire'}]"
13416,"[{'id': 572, 'name': 'sex'}, {'id': 579, 'name': 'american football'}, {'id': 818, 'name': 'based on novel'}, {'id': 1556, 'name': 'texas'}, {'id': 3658, 'name': 'career'}, {'id': 3743, 'name': 'season'}, {'id': 4610, 'name': 'comeback'}, {'id': 6075, 'name': 'sport'}, {'id': 6270, 'name': 'high school'}, {'id': 8338, 'name': 'coach'}, {'id': 8508, 'name': 'party'}, {'id': 10984, 'name': 'true'}, {'id': 12425, 'name': 'racism'}, {'id': 13130, 'name': 'teenager'}, {'id': 34051, 'name': 'team'}, {'id': 40879, 'name': 'drunk'}, {'id': 158591, 'name': 'injury'}, {'id': 168930, 'name': 'quarterback'}, {'id': 202494, 'name': 'panthers'}]"
11099,"[{'id': 3412, 'name': 'star'}, {'id': 3523, 'name': 'microchip'}, {'id': 3737, 'name': 'dying and death'}, {'id': 5306, 'name': 'boss'}, {'id': 8075, 'name': 'filmteam'}]"
12483,"[{'id': 236, 'name': 'suicide'}, {'id': 1595, 'name': 'ex-girlfriend'}, {'id': 3335, 'name': 'halloween'}, {'id': 4073, 'name': 'apoplectic stroke'}]"
15566,"[{'id': 65, 'name': 'holiday'}]"
1970,"[{'id': 255, 'name': 'male nudity'}, {'id': 428, 'name': 'nurse'}, {'id': 907, 'name': 'japanese'}, {'id': 6095, 'name': 'house'}, {'id': 9714, 'name': 'remake'}, {'id': 10541, 'name': 'curse'}, {'id': 172972, 'name': 'old woman'}, {'id': 172980, 'name': 'catatonia'}, {'id': 172992, 'name': 'ghost child'}, {'id': 172998, 'name': 'remake of japanese film'}]"
8849,"[{'id': 242, 'name': 'new york'}, {'id': 1332, 'name': 'cheating'}, {'id': 1486, 'name': 'flirt'}, {'id': 4320, 'name': 'lover'}, {'id': 7476, 'name': 'older woman seduces younger guy'}, {'id': 9639, 'name': 'playboy'}]"
9675,"[{'id': 387, 'name': 'california'}, {'id': 2702, 'name': 'golf'}, {'id': 3089, 'name': 'oscar award'}, {'id': 6563, 'name': 'wine'}, {'id': 8070, 'name': 'stag night'}, {'id': 10776, 'name': 'marijuana'}, {'id': 13028, 'name': 'writer'}]"
4553,"[{'id': 1382, 'name': 'factory'}, {'id': 4142, 'name': 'insomnia'}, {'id': 173957, 'name': 'post it'}, {'id': 173959, 'name': 'machinist'}, {'id': 173960, 'name': 'cleaning bathroom tile'}, {'id': 173966, 'name': 'osha'}, {'id': 173971, 'name': 'taunting'}, {'id': 173974, 'name': 'manhole'}, {'id': 173976, 'name': 'one armed man'}, {'id': 173977, 'name': 'torment'}, {'id': 173983, 'name': ""mother's day""}, {'id': 173986, 'name': 'losing weight'}, {'id': 173989, 'name': 'old photograph'}, {'id': 173990, 'name': 'dostoevsky'}]"
11109,"[{'id': 392, 'name': 'england'}, {'id': 2784, 'name': 'mother role'}, {'id': 5424, 'name': ""women's prison""}, {'id': 6149, 'name': 'police'}, {'id': 10226, 'name': 'neighbor'}, {'id': 10721, 'name': 'pregnant'}, {'id': 11322, 'name': 'female protagonist'}, {'id': 17986, 'name': 'miscarriage'}, {'id': 41246, 'name': 'tailor'}, {'id': 170273, 'name': 'fingerprinting'}, {'id': 173490, 'name': 'unwanted pregnancy'}, {'id': 208611, 'name': '1950s'}]"
176,"[{'id': 1366, 'name': 'shotgun'}, {'id': 13000, 'name': 'based on short film'}, {'id': 13125, 'name': 'sadist'}, {'id': 13132, 'name': 'pistol'}, {'id': 157367, 'name': 'chained'}, {'id': 157375, 'name': 'bludgeoning'}, {'id': 157376, 'name': 'game of death'}]"
1677,"[{'id': 577, 'name': 'black people'}, {'id': 634, 'name': 'soul'}, {'id': 727, 'name': 'country music'}, {'id': 963, 'name': 'loss of brother'}, {'id': 1228, 'name': '1970s'}, {'id': 1416, 'name': 'jazz'}, {'id': 1741, 'name': 'blindness and impaired vision'}, {'id': 2495, 'name': 'georgia'}, {'id': 2635, 'name': 'overdose'}, {'id': 2776, 'name': 'bus ride'}, {'id': 4746, 'name': 'record producer'}, {'id': 5565, 'name': 'biography'}, {'id': 5626, 'name': 'from rags to riches'}, {'id': 5707, 'name': 'childhood trauma'}, {'id': 5708, 'name': 'gospel'}, {'id': 5711, 'name': 'indianapolis'}, {'id': 5716, 'name': 'record label'}, {'id': 5718, 'name': 'recording studio'}]"
10740,"[{'id': 4549, 'name': 'loss of husband'}, {'id': 5484, 'name': 'reincarnation'}, {'id': 9713, 'name': 'friends'}, {'id': 9736, 'name': 'little boy'}, {'id': 10183, 'name': 'independent film'}, {'id': 13027, 'name': 'wedding'}]"
9806,"[{'id': 1308, 'name': 'secret identity'}, {'id': 1328, 'name': 'secret'}, {'id': 1701, 'name': 'hero'}, {'id': 2041, 'name': 'island'}, {'id': 4391, 'name': 'wretch'}, {'id': 4769, 'name': 'supernatural powers'}, {'id': 6110, 'name': 'weapon'}, {'id': 7335, 'name': 'lawsuit'}, {'id': 9715, 'name': 'superhero'}]"
5255,"[{'id': 1991, 'name': 'santa claus'}, {'id': 5801, 'name': 'nerd'}, {'id': 6150, 'name': 'faith'}, {'id': 9989, 'name': 'gift'}, {'id': 9995, 'name': 'bell'}, {'id': 33678, 'name': 'beard'}, {'id': 34154, 'name': 'north pole'}, {'id': 41312, 'name': 'chute'}, {'id': 41314, 'name': 'trestle'}, {'id': 48711, 'name': 'ticket'}, {'id': 207317, 'name': 'christmas'}]"
11184,"[{'id': 460, 'name': 'free love'}, {'id': 572, 'name': 'sex'}, {'id': 738, 'name': 'sexuality'}, {'id': 1447, 'name': 'indiana'}, {'id': 1992, 'name': 'professor'}, {'id': 3664, 'name': 'research'}, {'id': 4434, 'name': 'interview'}, {'id': 5565, 'name': 'biography'}, {'id': 6038, 'name': 'marriage'}, {'id': 6050, 'name': 'criticism and blame'}, {'id': 10180, 'name': 'homosexuality'}, {'id': 11011, 'name': 'morality'}, {'id': 12105, 'name': 'student'}, {'id': 15027, 'name': 'taboo'}, {'id': 161266, 'name': 'teaching'}, {'id': 189475, 'name': 'indiana university'}, {'id': 195999, 'name': 'sexologist'}]"
11249,"[{'id': 1009, 'name': 'baby'}, {'id': 6300, 'name': 'puppet'}, {'id': 8368, 'name': 'filmdreh'}, {'id': 9826, 'name': 'murder'}, {'id': 10603, 'name': 'killer doll'}, {'id': 41230, 'name': 'body possession'}, {'id': 180691, 'name': 'killer toys'}, {'id': 184989, 'name': 'spectacle'}, {'id': 187065, 'name': 'toy comes to life'}]"
10589,"[{'id': 3345, 'name': 'bahamas'}, {'id': 6168, 'name': 'master thief'}, {'id': 6328, 'name': 'crook couple'}]"
9801,"[{'id': 212, 'name': 'london england'}, {'id': 725, 'name': 'lovesickness'}, {'id': 3434, 'name': 'thailand'}, {'id': 5347, 'name': 'clumsy fellow'}, {'id': 5348, 'name': 'to drop brick'}, {'id': 156702, 'name': 'capture'}, {'id': 187056, 'name': 'woman director'}]"
